,num,lat,lon,Tmax,Tmin,prec,TH0,TL1,sqrt_dw,sqrt_p
21346,1,41.656676999,-87.559440719,82.0,50.0,0.91,70.0,64.0,0.005531337141336537,0.005653758078572492
21347,8,41.953664151999995,-87.724987191,82.0,50.0,0.91,70.0,64.0,0.14245854743044195,0.008885545521705354
21348,1,41.962014638,-87.646847726,82.0,50.0,0.91,70.0,64.0,0.05932232011692888,0.006646072113459674
21349,3,42.013029275,-87.81134973200001,82.0,50.0,0.91,70.0,64.0,0.15630110167886438,0.053424624749238696
21351,1,41.956298856,-87.797517445,82.0,50.0,0.91,70.0,64.0,0.0906973936468076,0.10511499496778832
21354,1,42.013029275,-87.81134973200001,84.0,50.0,0.0,72.0,59.0,0.15630110167886438,0.053424624749238696
21355,5,41.798210726,-87.73692496299999,84.0,50.0,0.0,72.0,59.0,0.14767048862528212,0.06585225705572206
21356,2,41.93279021,-87.70023788399999,84.0,50.0,0.0,72.0,59.0,0.09877168701474114,0.031206648293880025
21357,5,41.993564362,-87.74542038700001,84.0,50.0,0.0,72.0,59.0,0.10059302343030734,0.0761341755075271
21359,1,41.988586396,-87.85447335100001,84.0,50.0,0.0,72.0,59.0,0.030996646572229076,0.0
21360,39,41.676887316,-87.66122192600001,84.0,50.0,0.0,72.0,59.0,0.15363477605366546,0.07683150669973131
21361,1,41.965374859,-87.758411715,84.0,50.0,0.0,72.0,59.0,0.1306825213647994,0.015977599899029506
21363,4,41.659236018,-87.612015128,84.0,50.0,0.0,72.0,59.0,0.08003388922692806,0.014381213166522097
21364,1,41.922736649,-87.63244996700001,84.0,50.0,0.0,72.0,59.0,0.030345566749604654,0.0
21366,2,41.956298856,-87.797517445,84.0,50.0,0.0,72.0,59.0,0.0906973936468076,0.10511499496778832
21367,8,41.925286783000004,-87.747459124,84.0,50.0,0.0,72.0,59.0,0.1893015206946959,0.06480129935215265
21368,14,41.974522760999996,-87.80458947,84.0,50.0,0.0,72.0,59.0,0.1146846790141019,0.07265509856769375
21369,9,41.731446858000005,-87.649722253,84.0,50.0,0.0,72.0,59.0,0.11657350828742727,0.0675520383408037
21370,7,41.916134719,-87.801092809,84.0,50.0,0.0,72.0,59.0,0.13634802916183988,0.06328288475578461
21371,3,41.845715401999996,-87.715898597,84.0,50.0,0.0,72.0,59.0,0.12429035069694502,0.06464675392435451
21373,17,41.704687214,-87.56423556200001,84.0,50.0,0.0,72.0,59.0,0.09636663549538735,0.0
21375,2,41.913567582,-87.72630030200001,84.0,50.0,0.0,72.0,59.0,0.15274542569647204,0.045738345262628
21376,13,41.9220638,-87.63223306,84.0,50.0,0.0,72.0,59.0,0.03267150317648483,0.0
21377,3,41.728490034000004,-87.60852430799999,84.0,50.0,0.0,72.0,59.0,0.16772883671560634,0.036370581686491765
21378,16,41.916134719,-87.801092809,84.0,50.0,0.0,72.0,59.0,0.13634802916183988,0.06328288475578461
21379,3,41.704338415,-87.657084272,84.0,50.0,0.0,72.0,59.0,0.12258131236267326,0.05287960915046234
21380,1,41.681034931,-87.533436467,84.0,50.0,0.0,72.0,59.0,0.06758508811760848,0.03816218827005419
21381,3,41.820858508,-87.665108095,84.0,50.0,0.0,72.0,59.0,0.09015996526655921,0.08386595529164773
21382,4,41.690221088,-87.63761637200001,84.0,50.0,0.0,72.0,59.0,0.14576150459335965,0.0950592108251615
21383,2,41.690922985,-87.682259674,84.0,50.0,0.0,72.0,59.0,0.12184877461908537,0.053073894528710454
21384,1,41.773085400999996,-87.600167559,84.0,50.0,0.0,72.0,59.0,0.030236675229690358,0.03476478406912625
21385,2,41.845715401999996,-87.715898597,84.0,50.0,0.0,72.0,59.0,0.12429035069694502,0.06464675392435451
21386,2,41.771198588000004,-87.703106608,84.0,50.0,0.0,72.0,59.0,0.028177845901324473,0.0
21388,45,41.742670478,-87.731550059,84.0,50.0,0.0,72.0,59.0,0.17819336289604845,0.05908290095055221
21389,6,41.656676999,-87.559440719,84.0,50.0,0.0,72.0,59.0,0.005531337141336537,0.005653758078572492
21390,3,41.867599254,-87.69578544299999,84.0,50.0,0.0,72.0,59.0,0.058564821377071745,0.03552739478951837
21391,9,42.013029275,-87.81134973200001,84.0,50.0,0.0,72.0,59.0,0.15630110167886438,0.053424624749238696
21392,11,41.771198588000004,-87.703106608,84.0,50.0,0.0,72.0,59.0,0.028177845901324473,0.0
21393,2,41.657068876,-87.546048865,84.0,50.0,0.0,72.0,59.0,0.053708848533524145,0.05963816778460306
21394,1,41.765752525,-87.56246520799999,84.0,50.0,0.0,72.0,59.0,0.04292907552931314,0.025142656300456832
21395,1,41.923887364,-87.778909912,84.0,50.0,0.0,72.0,59.0,0.06688200940255568,0.0
21396,19,41.845715401999996,-87.715898597,84.0,50.0,0.0,72.0,59.0,0.12429035069694502,0.06464675392435451
21397,1,41.974522760999996,-87.80458947,84.0,50.0,0.0,72.0,59.0,0.1146846790141019,0.07265509856769375
21398,6,41.916134719,-87.801092809,84.0,50.0,0.0,72.0,59.0,0.13634802916183988,0.06328288475578461
21399,2,41.657068876,-87.546048865,84.0,50.0,0.0,72.0,59.0,0.053708848533524145,0.05963816778460306
21400,1,41.965374859,-87.758411715,84.0,50.0,0.0,72.0,59.0,0.1306825213647994,0.015977599899029506
21401,4,41.964405454,-87.691370391,84.0,50.0,0.0,72.0,59.0,0.06434964199666891,0.05543865094831889
21402,6,41.676887316,-87.66122192600001,84.0,50.0,0.0,72.0,59.0,0.15363477605366546,0.07683150669973131
21403,2,41.866915182,-87.654918844,84.0,50.0,0.0,72.0,59.0,0.1284681694148799,0.05048937790800792
21405,24,41.866915182,-87.654918844,84.0,50.0,0.0,72.0,59.0,0.1284681694148799,0.05048937790800792
21406,1,41.69549407,-87.609081766,84.0,50.0,0.0,72.0,59.0,0.07914175878343498,0.05351543432696032
21407,7,41.728490034000004,-87.60852430799999,84.0,50.0,0.0,72.0,59.0,0.16772883671560634,0.036370581686491765
21409,3,41.773085400999996,-87.600167559,84.0,50.0,0.0,72.0,59.0,0.030236675229690358,0.03476478406912625
21410,18,41.974522760999996,-87.80458947,84.0,50.0,0.0,72.0,59.0,0.1146846790141019,0.07265509856769375
21411,8,41.825398256,-87.723962137,84.0,50.0,0.0,72.0,59.0,0.0,0.09706167969507173
21412,6,41.923887364,-87.778909912,84.0,50.0,0.0,72.0,59.0,0.06688200940255568,0.0
21413,2,41.947044495,-87.673061053,84.0,50.0,0.0,72.0,59.0,0.1291369397810233,0.027095658294971705
21414,1,41.883771777,-87.716168365,84.0,50.0,0.0,72.0,59.0,0.0,0.0
21415,3,41.896131093,-87.656762124,84.0,50.0,0.0,72.0,59.0,0.067642277648985,0.05707747606380519
21416,1,41.731446858000005,-87.649722253,84.0,50.0,0.0,72.0,59.0,0.11657350828742727,0.0675520383408037
21417,4,41.956298856,-87.797517445,84.0,50.0,0.0,72.0,59.0,0.0906973936468076,0.10511499496778832
21418,6,41.705327644,-87.632955365,84.0,50.0,0.0,72.0,59.0,0.14217400706326813,0.009569513509900485
21419,12,41.801047857,-87.680424734,84.0,50.0,0.0,72.0,59.0,0.12005767619003087,0.02846289506117252
21420,3,41.892219983000004,-87.691697729,84.0,50.0,0.0,72.0,59.0,0.11996094178493685,0.014914044650244868
21421,1,41.867599254,-87.69578544299999,84.0,50.0,0.0,72.0,59.0,0.058564821377071745,0.03552739478951837
21422,2,41.987244608000005,-87.68941677,84.0,50.0,0.0,72.0,59.0,0.019956890581410404,0.006715006199679729
21423,1,41.962014638,-87.646847726,84.0,50.0,0.0,72.0,59.0,0.05932232011692888,0.006646072113459674
21424,7,42.01780085,-87.687601446,84.0,50.0,0.0,72.0,59.0,0.14656309603056486,0.07517244680977733
21425,1,41.93279021,-87.70023788399999,84.0,50.0,0.0,72.0,59.0,0.09877168701474114,0.031206648293880025
21426,11,41.948500064,-87.73055318700001,84.0,50.0,0.0,72.0,59.0,0.15772695492967775,0.08060811518570492
21427,1,41.947044495,-87.673061053,84.0,50.0,0.0,72.0,59.0,0.1291369397810233,0.027095658294971705
21429,2,41.904773448,-87.755685753,84.0,50.0,0.0,72.0,59.0,0.17405141762590076,0.0
21430,13,41.773085400999996,-87.600167559,84.0,50.0,0.0,72.0,59.0,0.030236675229690358,0.03476478406912625
21431,5,41.953664151999995,-87.724987191,84.0,50.0,0.0,72.0,59.0,0.14245854743044195,0.008885545521705354
21432,5,41.682180403000004,-87.710091651,84.0,50.0,0.0,72.0,59.0,0.14670995400316017,0.07378691764594979
21433,8,41.940781698,-87.794429759,84.0,50.0,0.0,72.0,59.0,0.12955588188914421,0.06826999898192512
21434,2,41.704687214,-87.56423556200001,84.0,50.0,0.0,72.0,59.0,0.09636663549538735,0.0
21435,2,41.825398256,-87.723962137,84.0,50.0,0.0,72.0,59.0,0.0,0.09706167969507173
21436,1,41.907284873,-87.701394637,84.0,50.0,0.0,72.0,59.0,0.011399562918056237,0.0
21438,2,41.904773448,-87.755685753,84.0,50.0,0.0,72.0,59.0,0.17405141762590076,0.0
21439,1,41.7212875,-87.665235702,84.0,50.0,0.0,72.0,59.0,0.09275289648574891,0.050119547841803266
21440,17,41.656676999,-87.559440719,84.0,50.0,0.0,72.0,59.0,0.005531337141336537,0.005653758078572492
21441,10,41.953664151999995,-87.724987191,84.0,50.0,0.0,72.0,59.0,0.14245854743044195,0.008885545521705354
21442,5,41.922736649,-87.63244996700001,84.0,50.0,0.0,72.0,59.0,0.030345566749604654,0.0
21443,1,41.962014638,-87.646847726,84.0,50.0,0.0,72.0,59.0,0.05932232011692888,0.006646072113459674
21444,1,41.9220638,-87.63223306,84.0,50.0,0.0,72.0,59.0,0.03267150317648483,0.0
21446,1,41.93279021,-87.70023788399999,84.0,50.0,0.0,72.0,59.0,0.09877168701474114,0.031206648293880025
21447,1,41.710542402,-87.584558933,84.0,50.0,0.0,72.0,59.0,0.07422721791287477,0.0806016204354327
21448,2,41.993564362,-87.74542038700001,84.0,50.0,0.0,72.0,59.0,0.10059302343030734,0.0761341755075271
21449,1,41.69549407,-87.609081766,84.0,50.0,0.0,72.0,59.0,0.07914175878343498,0.05351543432696032
21450,2,41.710542402,-87.584558933,84.0,50.0,0.0,72.0,59.0,0.07422721791287477,0.0806016204354327
21451,3,41.742670478,-87.731550059,84.0,50.0,0.0,72.0,59.0,0.17819336289604845,0.05908290095055221
21452,1,41.728490034000004,-87.60852430799999,84.0,50.0,0.0,72.0,59.0,0.16772883671560634,0.036370581686491765
21453,5,41.690922985,-87.682259674,84.0,50.0,0.0,72.0,59.0,0.12184877461908537,0.053073894528710454
21454,50,41.742670478,-87.731550059,84.0,50.0,0.0,72.0,59.0,0.17819336289604845,0.05908290095055221
21455,5,41.69549407,-87.609081766,84.0,50.0,0.0,72.0,59.0,0.07914175878343498,0.05351543432696032
21456,11,41.945961094,-87.83294247299999,84.0,50.0,0.0,72.0,59.0,0.08846750168155891,0.06011196910693973
21457,4,41.892219983000004,-87.691697729,84.0,50.0,0.0,72.0,59.0,0.11996094178493685,0.014914044650244868
21458,3,41.866915182,-87.654918844,84.0,50.0,0.0,72.0,59.0,0.1284681694148799,0.05048937790800792
21459,1,41.820858508,-87.665108095,84.0,50.0,0.0,72.0,59.0,0.09015996526655921,0.08386595529164773
21460,4,41.656676999,-87.559440719,84.0,50.0,0.0,72.0,59.0,0.005531337141336537,0.005653758078572492
21461,1,41.948500064,-87.73055318700001,84.0,50.0,0.0,72.0,59.0,0.15772695492967775,0.08060811518570492
21462,1,41.993564362,-87.74542038700001,84.0,50.0,0.0,72.0,59.0,0.10059302343030734,0.0761341755075271
21463,4,41.907284873,-87.701394637,84.0,50.0,0.0,72.0,59.0,0.011399562918056237,0.0
21464,6,42.007997503,-87.778234965,84.0,50.0,0.0,72.0,59.0,0.07577168867150579,0.03129335234961226
21466,1,41.913567582,-87.72630030200001,84.0,50.0,0.0,72.0,59.0,0.15274542569647204,0.045738345262628
21467,2,41.768485667,-87.67946342799999,84.0,50.0,0.0,72.0,59.0,0.1293614383729444,0.07764220068890831
21468,1,42.013029275,-87.81134973200001,84.0,50.0,0.0,72.0,59.0,0.15630110167886438,0.053424624749238696
21469,3,41.940781698,-87.794429759,84.0,50.0,0.0,72.0,59.0,0.12955588188914421,0.06826999898192512
21470,1,41.776005391999995,-87.77940766799999,84.0,50.0,0.0,72.0,59.0,0.23427717022993666,0.04668353752713931
21471,8,41.657068876,-87.546048865,84.0,50.0,0.0,72.0,59.0,0.053708848533524145,0.05963816778460306
21472,50,41.742670478,-87.731550059,84.0,50.0,0.0,72.0,59.0,0.17819336289604845,0.05908290095055221
21473,3,41.923887364,-87.778909912,84.0,50.0,0.0,72.0,59.0,0.06688200940255568,0.0
21476,1,41.681034931,-87.533436467,84.0,50.0,0.0,72.0,59.0,0.06758508811760848,0.03816218827005419
21477,1,41.800597087,-87.711730345,84.0,50.0,0.0,72.0,59.0,0.16447870687533103,0.08145302645000929
21478,1,41.965374859,-87.758411715,84.0,50.0,0.0,72.0,59.0,0.1306825213647994,0.015977599899029506
21479,1,41.945961094,-87.83294247299999,84.0,50.0,0.0,72.0,59.0,0.08846750168155891,0.06011196910693973
21480,1,41.913567582,-87.72630030200001,84.0,50.0,0.0,72.0,59.0,0.15274542569647204,0.045738345262628
21481,6,41.662386728,-87.590179728,84.0,54.0,0.03,84.0,58.0,0.06394618890004815,0.08226546020682089
21482,2,41.801047857,-87.680424734,84.0,54.0,0.03,84.0,58.0,0.12005767619003087,0.02846289506117252
21483,4,41.773085400999996,-87.600167559,84.0,54.0,0.03,84.0,58.0,0.030236675229690358,0.03476478406912625
21484,2,41.825398256,-87.723962137,84.0,54.0,0.03,84.0,58.0,0.0,0.09706167969507173
21485,3,41.825398256,-87.723962137,84.0,54.0,0.03,84.0,58.0,0.0,0.09706167969507173
21486,2,41.690221088,-87.63761637200001,84.0,54.0,0.03,84.0,58.0,0.14576150459335965,0.0950592108251615
21488,15,41.773085400999996,-87.600167559,84.0,54.0,0.03,84.0,58.0,0.030236675229690358,0.03476478406912625
21489,1,41.945961094,-87.83294247299999,84.0,54.0,0.03,84.0,58.0,0.08846750168155891,0.06011196910693973
21490,2,41.681034931,-87.533436467,84.0,54.0,0.03,84.0,58.0,0.06758508811760848,0.03816218827005419
21491,3,41.662386728,-87.590179728,84.0,54.0,0.03,84.0,58.0,0.06394618890004815,0.08226546020682089
21492,26,41.742670478,-87.731550059,84.0,54.0,0.03,84.0,58.0,0.17819336289604845,0.05908290095055221
21493,10,41.964405454,-87.691370391,84.0,54.0,0.03,84.0,58.0,0.06434964199666891,0.05543865094831889
21494,1,41.705327644,-87.632955365,84.0,54.0,0.03,84.0,58.0,0.14217400706326813,0.009569513509900485
21495,1,41.704687214,-87.56423556200001,84.0,54.0,0.03,84.0,58.0,0.09636663549538735,0.0
21496,2,41.922736649,-87.63244996700001,84.0,54.0,0.03,84.0,58.0,0.030345566749604654,0.0
21497,3,41.974522760999996,-87.80458947,84.0,54.0,0.03,84.0,58.0,0.1146846790141019,0.07265509856769375
21499,2,41.771198588000004,-87.703106608,84.0,54.0,0.03,84.0,58.0,0.028177845901324473,0.0
21500,7,41.657068876,-87.546048865,84.0,54.0,0.03,84.0,58.0,0.053708848533524145,0.05963816778460306
21501,1,41.913567582,-87.72630030200001,84.0,54.0,0.03,84.0,58.0,0.15274542569647204,0.045738345262628
21502,3,41.907284873,-87.701394637,84.0,54.0,0.03,84.0,58.0,0.011399562918056237,0.0
21503,1,41.657068876,-87.546048865,84.0,54.0,0.03,84.0,58.0,0.053708848533524145,0.05963816778460306
21504,1,41.907284873,-87.701394637,84.0,54.0,0.03,84.0,58.0,0.011399562918056237,0.0
21506,22,41.974522760999996,-87.80458947,84.0,54.0,0.03,84.0,58.0,0.1146846790141019,0.07265509856769375
21507,10,41.923887364,-87.778909912,84.0,54.0,0.03,84.0,58.0,0.06688200940255568,0.0
21509,6,41.742670478,-87.731550059,84.0,54.0,0.03,84.0,58.0,0.17819336289604845,0.05908290095055221
21510,8,41.656676999,-87.559440719,84.0,54.0,0.03,84.0,58.0,0.005531337141336537,0.005653758078572492
21512,1,41.704687214,-87.56423556200001,84.0,54.0,0.03,84.0,58.0,0.09636663549538735,0.0
21513,2,41.69549407,-87.609081766,84.0,54.0,0.03,84.0,58.0,0.07914175878343498,0.05351543432696032
21514,3,41.953664151999995,-87.724987191,84.0,54.0,0.03,84.0,58.0,0.14245854743044195,0.008885545521705354
21515,6,41.925286783000004,-87.747459124,84.0,54.0,0.03,84.0,58.0,0.1893015206946959,0.06480129935215265
21516,1,41.93279021,-87.70023788399999,84.0,54.0,0.03,84.0,58.0,0.09877168701474114,0.031206648293880025
21517,2,41.974522760999996,-87.80458947,84.0,54.0,0.03,84.0,58.0,0.1146846790141019,0.07265509856769375
21518,3,41.773085400999996,-87.600167559,84.0,54.0,0.03,84.0,58.0,0.030236675229690358,0.03476478406912625
21519,1,41.801047857,-87.680424734,84.0,54.0,0.03,84.0,58.0,0.12005767619003087,0.02846289506117252
21521,1,41.765752525,-87.56246520799999,84.0,54.0,0.03,84.0,58.0,0.04292907552931314,0.025142656300456832
21522,6,41.956298856,-87.797517445,84.0,54.0,0.03,84.0,58.0,0.0906973936468076,0.10511499496778832
21523,1,41.883771777,-87.716168365,84.0,54.0,0.03,84.0,58.0,0.0,0.0
21525,4,41.825398256,-87.723962137,84.0,54.0,0.03,84.0,58.0,0.0,0.09706167969507173
21526,1,41.964405454,-87.691370391,84.0,54.0,0.03,84.0,58.0,0.06434964199666891,0.05543865094831889
21527,9,41.866915182,-87.654918844,84.0,54.0,0.03,84.0,58.0,0.1284681694148799,0.05048937790800792
21528,4,41.802359309,-87.643075919,84.0,54.0,0.03,84.0,58.0,0.08347923404105824,0.05519450021471727
21529,2,41.953664151999995,-87.724987191,84.0,54.0,0.03,84.0,58.0,0.14245854743044195,0.008885545521705354
21530,3,41.69549407,-87.609081766,84.0,54.0,0.03,84.0,58.0,0.07914175878343498,0.05351543432696032
21531,3,41.710542402,-87.584558933,84.0,54.0,0.03,84.0,58.0,0.07422721791287477,0.0806016204354327
21532,1,41.913567582,-87.72630030200001,84.0,54.0,0.03,84.0,58.0,0.15274542569647204,0.045738345262628
21533,1,41.662386728,-87.590179728,84.0,54.0,0.03,84.0,58.0,0.06394618890004815,0.08226546020682089
21534,1,41.754148414,-87.61272102299999,84.0,54.0,0.03,84.0,58.0,0.12172893393020157,0.10089343317841598
21536,12,41.710542402,-87.584558933,84.0,54.0,0.03,84.0,58.0,0.07422721791287477,0.0806016204354327
21537,2,41.659236018,-87.612015128,84.0,54.0,0.03,84.0,58.0,0.08003388922692806,0.014381213166522097
21538,1,41.7212875,-87.665235702,84.0,54.0,0.03,84.0,58.0,0.09275289648574891,0.050119547841803266
21541,1,41.948500064,-87.73055318700001,84.0,54.0,0.03,84.0,58.0,0.15772695492967775,0.08060811518570492
21542,2,41.896131093,-87.656762124,84.0,54.0,0.03,84.0,58.0,0.067642277648985,0.05707747606380519
21544,7,41.988586396,-87.85447335100001,84.0,54.0,0.03,84.0,58.0,0.030996646572229076,0.0
21545,2,41.987244608000005,-87.68941677,84.0,54.0,0.03,84.0,58.0,0.019956890581410404,0.006715006199679729
21546,19,41.940781698,-87.794429759,84.0,54.0,0.03,84.0,58.0,0.12955588188914421,0.06826999898192512
21547,4,42.01780085,-87.687601446,84.0,54.0,0.03,84.0,58.0,0.14656309603056486,0.07517244680977733
21548,1,41.947044495,-87.673061053,84.0,54.0,0.03,84.0,58.0,0.1291369397810233,0.027095658294971705
21549,1,41.993564362,-87.74542038700001,84.0,54.0,0.03,84.0,58.0,0.10059302343030734,0.0761341755075271
21550,5,41.962014638,-87.646847726,84.0,54.0,0.03,84.0,58.0,0.05932232011692888,0.006646072113459674
21551,17,41.948500064,-87.73055318700001,84.0,54.0,0.03,84.0,58.0,0.15772695492967775,0.08060811518570492
21552,11,41.798210726,-87.73692496299999,84.0,54.0,0.03,84.0,58.0,0.14767048862528212,0.06585225705572206
21553,3,41.945961094,-87.83294247299999,84.0,54.0,0.03,84.0,58.0,0.08846750168155891,0.06011196910693973
21554,1,41.857837294,-87.63586198600001,84.0,54.0,0.03,84.0,58.0,0.01733753492009531,0.03095018750801095
21555,3,41.892219983000004,-87.691697729,84.0,54.0,0.03,84.0,58.0,0.11996094178493685,0.014914044650244868
21557,2,41.656676999,-87.559440719,84.0,54.0,0.03,84.0,58.0,0.005531337141336537,0.005653758078572492
21559,1,41.872872862,-87.764736532,84.0,54.0,0.03,84.0,58.0,0.04874109427865112,0.0
21560,1,41.802359309,-87.643075919,84.0,54.0,0.03,84.0,58.0,0.08347923404105824,0.05519450021471727
21561,2,41.728490034000004,-87.60852430799999,84.0,54.0,0.03,84.0,58.0,0.16772883671560634,0.036370581686491765
21562,1,41.682180403000004,-87.710091651,84.0,54.0,0.03,84.0,58.0,0.14670995400316017,0.07378691764594979
21564,7,41.742670478,-87.731550059,84.0,54.0,0.03,84.0,58.0,0.17819336289604845,0.05908290095055221
21566,2,41.656676999,-87.559440719,84.0,54.0,0.03,84.0,58.0,0.005531337141336537,0.005653758078572492
21567,2,41.965374859,-87.758411715,84.0,54.0,0.03,84.0,58.0,0.1306825213647994,0.015977599899029506
21568,9,41.9220638,-87.63223306,84.0,54.0,0.03,84.0,58.0,0.03267150317648483,0.0
21570,4,41.909339959,-87.76107828200001,84.0,54.0,0.03,84.0,58.0,0.1639578059424427,0.07982332335965199
21572,14,41.916134719,-87.801092809,84.0,54.0,0.03,84.0,58.0,0.13634802916183988,0.06328288475578461
21573,1,41.940781698,-87.794429759,84.0,54.0,0.03,84.0,58.0,0.12955588188914421,0.06826999898192512
21574,1,41.820051649,-87.627347571,84.0,54.0,0.03,84.0,58.0,0.12798253597913728,0.031124052091976367
21575,2,41.896131093,-87.656762124,84.0,54.0,0.03,84.0,58.0,0.067642277648985,0.05707747606380519
21576,2,41.93279021,-87.70023788399999,84.0,54.0,0.03,84.0,58.0,0.09877168701474114,0.031206648293880025
21577,2,41.9220638,-87.63223306,84.0,54.0,0.03,84.0,58.0,0.03267150317648483,0.0
21578,3,41.987244608000005,-87.68941677,84.0,54.0,0.03,84.0,58.0,0.019956890581410404,0.006715006199679729
21579,2,41.923887364,-87.778909912,84.0,54.0,0.03,84.0,58.0,0.06688200940255568,0.0
21580,1,41.731446858000005,-87.649722253,84.0,54.0,0.03,84.0,58.0,0.11657350828742727,0.0675520383408037
21581,1,41.681034931,-87.533436467,84.0,54.0,0.03,84.0,58.0,0.06758508811760848,0.03816218827005419
21582,1,41.916134719,-87.801092809,84.0,54.0,0.03,84.0,58.0,0.13634802916183988,0.06328288475578461
21583,50,41.742670478,-87.731550059,84.0,54.0,0.03,84.0,58.0,0.17819336289604845,0.05908290095055221
21584,5,41.866915182,-87.654918844,84.0,54.0,0.03,84.0,58.0,0.1284681694148799,0.05048937790800792
21585,1,41.909339959,-87.76107828200001,84.0,54.0,0.03,84.0,58.0,0.1639578059424427,0.07982332335965199
21586,2,41.771198588000004,-87.703106608,84.0,54.0,0.03,84.0,58.0,0.028177845901324473,0.0
21587,9,41.682180403000004,-87.710091651,84.0,54.0,0.03,84.0,58.0,0.14670995400316017,0.07378691764594979
21588,21,41.872872862,-87.764736532,84.0,54.0,0.03,84.0,58.0,0.04874109427865112,0.0
21589,3,41.798210726,-87.73692496299999,84.0,54.0,0.03,84.0,58.0,0.14767048862528212,0.06585225705572206
21590,8,41.904773448,-87.755685753,84.0,54.0,0.03,84.0,58.0,0.17405141762590076,0.0
21591,1,41.705327644,-87.632955365,84.0,54.0,0.03,84.0,58.0,0.14217400706326813,0.009569513509900485
21592,3,41.940781698,-87.794429759,83.0,47.0,2.12,75.0,50.0,0.12955588188914421,0.06826999898192512
21593,4,41.656676999,-87.559440719,83.0,47.0,2.12,75.0,50.0,0.005531337141336537,0.005653758078572492
21594,1,41.940781698,-87.794429759,83.0,47.0,2.12,75.0,50.0,0.12955588188914421,0.06826999898192512
21595,5,41.731446858000005,-87.649722253,83.0,47.0,2.12,75.0,50.0,0.11657350828742727,0.0675520383408037
21596,3,41.798210726,-87.73692496299999,83.0,47.0,2.12,75.0,50.0,0.14767048862528212,0.06585225705572206
21597,2,41.892219983000004,-87.691697729,83.0,47.0,2.12,75.0,50.0,0.11996094178493685,0.014914044650244868
21598,2,41.768485667,-87.67946342799999,83.0,47.0,2.12,75.0,50.0,0.1293614383729444,0.07764220068890831
21599,2,41.820051649,-87.627347571,83.0,47.0,2.12,75.0,50.0,0.12798253597913728,0.031124052091976367
21601,1,41.800597087,-87.711730345,83.0,47.0,2.12,75.0,50.0,0.16447870687533103,0.08145302645000929
21602,1,41.798210726,-87.73692496299999,83.0,47.0,2.12,75.0,50.0,0.14767048862528212,0.06585225705572206
21604,1,41.659236018,-87.612015128,83.0,47.0,2.12,75.0,50.0,0.08003388922692806,0.014381213166522097
21605,1,41.731446858000005,-87.649722253,83.0,47.0,2.12,75.0,50.0,0.11657350828742727,0.0675520383408037
21607,3,41.866915182,-87.654918844,83.0,47.0,2.12,75.0,50.0,0.1284681694148799,0.05048937790800792
21608,1,41.801047857,-87.680424734,83.0,47.0,2.12,75.0,50.0,0.12005767619003087,0.02846289506117252
21609,2,41.892219983000004,-87.691697729,83.0,47.0,2.12,75.0,50.0,0.11996094178493685,0.014914044650244868
21612,13,41.742670478,-87.731550059,83.0,47.0,2.12,75.0,50.0,0.17819336289604845,0.05908290095055221
21613,1,41.773085400999996,-87.600167559,83.0,47.0,2.12,75.0,50.0,0.030236675229690358,0.03476478406912625
21614,1,41.659236018,-87.612015128,83.0,47.0,2.12,75.0,50.0,0.08003388922692806,0.014381213166522097
21615,3,41.657068876,-87.546048865,83.0,47.0,2.12,75.0,50.0,0.053708848533524145,0.05963816778460306
21616,2,41.742670478,-87.731550059,83.0,47.0,2.12,75.0,50.0,0.17819336289604845,0.05908290095055221
21618,1,41.993564362,-87.74542038700001,83.0,47.0,2.12,75.0,50.0,0.10059302343030734,0.0761341755075271
21620,3,41.768485667,-87.67946342799999,83.0,47.0,2.12,75.0,50.0,0.1293614383729444,0.07764220068890831
21621,1,41.867599254,-87.69578544299999,83.0,47.0,2.12,75.0,50.0,0.058564821377071745,0.03552739478951837
21623,2,41.801047857,-87.680424734,83.0,47.0,2.12,75.0,50.0,0.12005767619003087,0.02846289506117252
21624,2,41.866915182,-87.654918844,83.0,47.0,2.12,75.0,50.0,0.1284681694148799,0.05048937790800792
21625,1,41.866915182,-87.654918844,83.0,47.0,2.12,75.0,50.0,0.1284681694148799,0.05048937790800792
21626,1,41.710542402,-87.584558933,83.0,47.0,2.12,75.0,50.0,0.07422721791287477,0.0806016204354327
21628,1,41.710542402,-87.584558933,83.0,47.0,2.12,75.0,50.0,0.07422721791287477,0.0806016204354327
21630,1,41.681034931,-87.533436467,83.0,47.0,2.12,75.0,50.0,0.06758508811760848,0.03816218827005419
21631,3,41.657068876,-87.546048865,83.0,47.0,2.12,75.0,50.0,0.053708848533524145,0.05963816778460306
21632,1,42.01780085,-87.687601446,83.0,47.0,2.12,75.0,50.0,0.14656309603056486,0.07517244680977733
21633,3,41.656676999,-87.559440719,83.0,47.0,2.12,75.0,50.0,0.005531337141336537,0.005653758078572492
21635,3,41.765752525,-87.56246520799999,83.0,47.0,2.12,75.0,50.0,0.04292907552931314,0.025142656300456832
21636,2,41.657068876,-87.546048865,83.0,47.0,2.12,75.0,50.0,0.053708848533524145,0.05963816778460306
21639,1,41.676887316,-87.66122192600001,83.0,47.0,2.12,75.0,50.0,0.15363477605366546,0.07683150669973131
21640,1,41.802359309,-87.643075919,83.0,47.0,2.12,75.0,50.0,0.08347923404105824,0.05519450021471727
